id,amount,date,category
747700,21179.5,2023-06-05,food
748212,4122.3,2024-01-12,health
748275,27896.2,2023-05-24,services
748832,6279.75,2024-01-11,education
748910,9265.17,2023-04-23,shopping
749060,9547.56,2024-01-03,health
749220,7778.76,2023-11-26,transfer
749232,45194.8,2023-08-12,food
749569,4600.83,2023-04-19,food
749591,21053.2,2023-03-26,transfer
749602,9015.23,2023-07-04,education
749754,13933.4,2023-03-22,shopping
749778,12083.3,2023-05-29,services
749785,6053.52,2023-07-05,food
750071,5248.68,2023-03-31,food
750524,10232.7,2023-12-12,transfer
750670,9627.27,2023-05-26,transfer
750705,27901.9,2023-11-14,food
750892,5773.48,2023-10-23,education
751064,11986.2,2023-03-27,services
751148,9148.88,2023-02-16,food
751316,9123.84,2023-10-17,food
751346,17085.3,2023-06-02,health
751511,4895.55,2023-09-20,travel
751804,4187.26,2023-11-07,health
752219,5117.28,2023-12-30,food
752335,6628.72,2023-12-03,food
752381,43843,2023-04-21,services
752489,6528.84,2023-01-27,health
752759,9022.09,2023-06-01,health
752858,28235.8,2023-07-20,travel
753052,19307.6,2023-07-27,transfer
753499,34767.5,2023-03-06,food
753533,5218.48,2023-06-19,education
753583,12373,2023-01-01,transfer
753632,25429,2023-07-28,travel
753780,7574.85,2023-05-19,health
753961,11220.1,2023-10-23,services
753992,4250.4,2023-07-27,travel
754131,11276.5,2024-01-26,transfer
754138,10414.4,2023-11-24,travel
754252,17680.4,2023-05-24,food
754530,73559.1,2023-09-14,health
754641,34578.6,2023-10-04,travel
754722,6063.96,2023-08-28,travel
754762,29049.2,2023-09-11,transfer
755370,20516.8,2023-09-06,shopping
755398,9675.71,2023-09-19,education
755423,5594.64,2023-12-12,travel
755445,9073.92,2023-04-30,food
755848,8981.6,2023-03-16,transfer
755884,17947.8,2023-01-11,travel
755961,7742.72,2023-02-04,food
755977,9331.03,2023-01-23,education
756100,18991.2,2023-05-25,services
756145,5435,2024-02-03,services
756269,48521.8,2023-08-21,transfer
756305,11769.6,2024-01-14,transfer
756395,31361.5,2023-03-11,health
756877,16191.6,2023-11-29,health
757178,9019.68,2023-02-08,shopping
757462,12334.1,2023-12-07,shopping
757742,23018.3,2023-06-11,education
758375,7272.36,2023-08-22,transfer
758395,37686,2024-01-12,food
758518,11471.4,2023-12-28,education
758553,16933.9,2023-08-25,travel
758677,7010.18,2023-10-23,services
758680,12259.9,2023-01-14,travel
758705,5993,2023-07-21,education
758889,7097.42,2023-01-03,education
759004,11314,2023-05-09,travel
759167,7593.5,2024-01-07,health
759375,11608.9,2024-01-02,food
759485,7632.15,2024-01-28,food
759679,13268.7,2023-08-21,health
760164,23105.5,2023-01-06,services
760318,9274.24,2023-01-09,travel
760748,25898.7,2023-12-28,education
760978,4335.28,2023-02-25,food
761477,13373.4,2023-02-13,shopping
762176,13715.8,2023-04-07,transfer
762472,8090.94,2023-03-23,education
762481,16621.1,2023-10-10,services
762507,5470.85,2023-05-13,transfer
762806,26399.5,2023-07-15,shopping
762814,4313.96,2023-04-01,services
763061,14120.1,2023-07-14,transfer
763350,7012.24,2023-02-16,health
763849,20879.8,2023-07-26,transfer
763971,24932.1,2024-01-11,food
764369,5528.82,2023-03-15,transfer
764381,8997.5,2023-06-19,food
764505,15625.1,2023-01-25,health
764822,9492.78,2023-04-16,health
765012,9370.27,2023-11-13,shopping
765091,15064.7,2023-08-18,food
765311,30457.5,2023-09-11,shopping
765489,8466.71,2023-07-23,food
765659,15789.2,2024-01-29,transfer
765759,7309,2024-01-23,travel
765787,7101.64,2023-10-17,services
765942,4079.91,2024-01-30,transfer
765956,10752.8,2023-11-07,food
766081,6033.8,2023-01-12,shopping
766085,7531.44,2023-09-07,health
766347,5971.68,2023-01-28,travel
766861,6980.19,2023-11-26,services
767112,10270.9,2023-08-02,travel
767144,5126.8,2023-10-01,food
767199,11415.6,2023-04-18,travel
767325,8288.92,2023-12-30,transfer
767342,5894.4,2023-07-10,travel
767610,9956.7,2023-05-19,food
767801,30889.8,2023-10-04,travel
767809,23210.7,2023-11-15,travel
767880,10158.3,2023-08-19,services
768681,7362.16,2023-07-13,services
769059,14871.1,2023-01-16,transfer
769245,6119.75,2023-09-12,transfer
769324,13426.8,2024-01-17,transfer
769396,6890.4,2023-12-03,education
769667,8524.56,2023-10-15,transfer
770523,9809.46,2023-12-14,shopping
770539,6200.8,2023-01-12,services
770750,5002.41,2023-08-31,food
770924,14337,2023-03-25,shopping
770933,14958.7,2023-05-08,transfer
771159,15937.9,2023-09-28,education
771358,7591.2,2023-07-17,travel
771553,15475.3,2023-04-08,travel
771884,18262.8,2023-12-12,education
771986,21333.6,2023-07-28,transfer
772199,4664.07,2024-01-31,services
772264,20378.5,2023-01-03,travel
772562,9424.8,2023-02-10,shopping
772745,4937.22,2023-03-10,services
772840,9082.69,2023-02-20,transfer
773023,8019.66,2023-01-06,transfer
773031,3997.8,2023-07-27,food
773104,9528.64,2023-10-27,transfer
773463,16176.6,2023-03-29,food
773464,12906.9,2023-04-04,food
773556,4276.87,2023-01-21,services
773613,15016.3,2023-09-27,education
773659,7829.66,2023-05-11,education
773762,24445.4,2023-09-10,shopping
773836,16893.2,2023-06-26,food
773972,6476.75,2023-01-29,health
774014,26608.7,2023-02-25,services
774021,21657.6,2023-08-25,travel
774133,5769.66,2023-08-27,transfer
774182,4563.61,2023-10-13,health
774244,21555.4,2023-01-13,services
774383,4446.01,2023-05-31,health
774574,6230,2023-09-06,education
774792,35472,2023-11-25,education
774822,5436.48,2023-12-03,food
774917,12486,2024-01-17,services
775232,4458.75,2024-01-04,shopping
775358,6798.88,2023-07-14,education
775509,16224.4,2023-12-03,education
775698,11139.4,2024-02-03,education
776092,13384.4,2023-08-31,health
776642,9445.2,2023-07-25,education
777007,14828.8,2023-12-17,health
777245,55215.1,2023-06-25,health
777532,4887.18,2023-08-20,travel
777589,7857.78,2023-02-10,food
777637,38675.5,2024-01-30,transfer
778023,24277.7,2023-07-09,shopping
778029,32350.1,2024-01-17,shopping
778367,7679,2024-01-03,shopping
778532,5318.52,2023-09-28,shopping
778562,3998.89,2023-08-27,shopping
778608,15130.7,2023-01-09,food
778803,6886.25,2023-08-25,services
779077,32150.6,2023-06-18,services
779295,8411.13,2023-10-19,education
779312,18861.1,2023-08-01,shopping
779761,14578.7,2023-03-02,services
779931,6334.56,2023-06-27,shopping
780231,4624.48,2023-07-20,travel
780280,20171.2,2023-11-22,health
780310,4928.3,2023-07-07,food
780316,6290.68,2023-09-13,education
780495,16656.8,2023-04-24,services
780510,14086.2,2023-10-16,transfer
780533,9070.5,2023-05-25,shopping
780736,6399.4,2023-01-15,food
780952,9162.45,2023-04-18,shopping
781103,6807.36,2023-06-21,education
781138,4530.57,2023-01-01,shopping
781258,8784.93,2023-10-03,transfer
781504,8188.25,2023-05-05,transfer
781533,23527.6,2023-11-29,travel
781658,12888.1,2023-11-12,food
781887,7727.27,2023-05-19,health
781953,8981.57,2023-08-19,travel
782077,19530.8,2023-09-18,services
782182,25749,2023-06-02,transfer
782418,4150.9,2023-02-12,transfer
782459,13113.6,2023-10-23,travel
782613,16341.1,2023-02-04,health
782674,23694.4,2023-05-17,health
782849,10869.9,2023-08-20,education
783753,27874.8,2023-05-29,transfer
783826,4389.78,2023-10-16,shopping
783861,6460.32,2023-10-18,services
783893,9489.92,2023-02-02,food
783971,12522.2,2023-06-06,education
784329,4031.79,2023-04-02,food
784355,9641.38,2023-12-22,transfer
784484,8272.8,2023-07-10,food
784549,48854.4,2023-09-18,transfer
784641,10840.4,2023-01-21,health
784835,14511.2,2024-01-27,health
785074,3947.58,2023-08-19,shopping
785198,15431.4,2023-05-21,food
785487,5780.75,2023-10-18,transfer
785821,5169.12,2023-09-14,transfer
786190,12466.8,2023-11-10,food
786343,15466,2024-01-16,education
786398,6225.12,2023-04-18,services
786811,12354.9,2023-11-14,travel
787164,22319.6,2023-10-18,services
787319,8415.65,2023-11-29,transfer
787376,9791.79,2023-09-23,shopping
787553,13747.5,2023-11-28,education
787589,17492.5,2023-04-21,food
787870,12828.4,2023-05-24,food
787883,4214.4,2023-07-15,transfer
787916,25451.3,2023-04-16,health
788288,18926.4,2023-08-01,education
788580,14288.5,2023-04-21,shopping
788611,7791.96,2024-01-14,travel
789543,29180.7,2023-06-04,food
789612,19787.8,2023-04-28,services
789653,19924.6,2023-06-20,services
790428,8489.05,2023-04-24,services
790722,5014.4,2023-08-16,services
791023,29364.1,2023-02-10,health
791074,46659.3,2024-01-21,services
791142,4406.15,2023-06-07,transfer
791152,8407.5,2023-08-31,education
791734,7441.24,2023-04-05,health
791965,9435,2023-12-17,education
792299,25586,2023-05-08,services
792763,6600.93,2023-06-07,shopping
793066,5650.63,2023-09-13,food
793067,4414.34,2023-10-25,health
793074,7894.92,2023-11-25,food
793174,16909.9,2023-03-09,shopping
793288,12490.8,2023-12-05,travel
793300,3971.52,2023-10-27,transfer
793548,7450.88,2023-08-07,health
793700,5058.9,2023-04-07,travel
793721,5303.76,2023-08-04,travel
793843,15072.4,2023-10-26,travel
793886,5620.89,2023-06-12,health
794107,19815.8,2023-07-03,health
794174,9775.2,2023-03-28,food
794342,8880.12,2024-01-26,travel
794422,12016.8,2024-01-18,transfer
794448,21085.3,2023-10-30,shopping
794533,12770.8,2024-01-12,transfer
794568,11143.5,2023-02-06,travel
794656,12261.5,2023-05-14,transfer
794766,8272.46,2023-08-18,transfer
794801,8639.61,2023-09-04,education
794911,38342.6,2023-05-06,services
795518,9190.2,2023-06-11,shopping
795630,10317.3,2024-01-26,transfer
795953,5901.6,2023-11-22,transfer
796098,8642.7,2024-01-31,travel
796559,21604.4,2023-03-30,transfer
796597,12419.2,2023-09-07,education
796748,11808.7,2023-02-14,travel
796758,14166,2023-02-14,health
796763,42436.5,2023-09-09,travel
796770,11172,2023-10-19,services
796810,54884.3,2023-08-26,health
797052,6121.91,2023-01-16,food
797263,4386.27,2023-04-20,health
797287,16299.6,2023-03-09,food
797879,6612.48,2023-10-19,education
797975,9751.85,2023-04-18,shopping
798020,5023.48,2023-04-30,shopping
798127,6428.38,2024-01-30,travel
798181,38077.5,2023-10-22,services
798302,12968.2,2023-10-11,shopping
798641,20889.6,2023-01-08,services
798711,14688.5,2024-01-12,health
798951,12391.2,2023-08-31,food
799048,9973.32,2023-08-16,services
799049,11318.3,2023-03-29,food
799120,5380.29,2023-08-30,health
799192,8687.7,2023-06-05,shopping
799319,13510.8,2023-08-29,food
799397,6068.6,2023-11-19,services
799499,11524.4,2023-07-07,transfer
799525,4280.4,2023-08-30,food
799681,7080.81,2023-10-04,food
799691,7246.8,2023-12-24,services
799776,6370.6,2023-08-24,transfer
800173,9151.2,2023-10-26,education
800292,4309.4,2023-03-29,education
800851,5965.52,2023-01-03,food
800956,6026.5,2023-12-26,shopping
801003,7331.22,2023-08-20,travel
801157,54285.1,2023-10-25,services
801162,6648.97,2023-06-16,education
801443,4394.52,2023-11-21,shopping
801761,15230,2023-05-05,shopping
801881,8548.8,2023-06-21,food
801945,6672.33,2023-04-29,food
801955,15922,2023-05-16,shopping
802230,6762,2023-12-23,education
802555,15859.6,2023-10-09,shopping
802691,17458,2023-03-03,transfer
802707,4930.2,2023-09-07,health
802723,7548.16,2023-06-11,education
803262,9081.66,2023-07-01,travel
803270,16884.6,2023-08-22,education
803286,18073.9,2023-10-26,services
803288,51823.6,2023-11-10,services
803335,11662.2,2023-09-05,education
803574,5400.52,2023-05-13,health
803949,6876.57,2023-09-11,health
804072,14104.7,2023-04-21,transfer
804372,16276.2,2023-04-18,food
804460,7519.68,2023-05-25,education
804626,11823.8,2023-07-22,transfer
804918,34676.6,2023-03-04,transfer
805415,9210.6,2023-04-01,travel
806041,15399.3,2023-07-28,services
806345,17589.2,2023-02-17,shopping
806772,10821,2023-01-01,services
806937,19315.5,2023-07-03,transfer
807247,9289.62,2023-03-23,food
807483,9008.55,2023-02-03,health
807552,22027.7,2024-01-08,transfer
807611,41714.6,2023-02-05,education
807696,5445.97,2023-03-04,education
807733,32484.1,2023-11-30,food
807939,4467.32,2023-03-09,education
808060,13591.1,2023-10-19,shopping
808112,12640.3,2023-06-25,education
808182,17800.2,2023-03-27,food
808186,10642.7,2023-04-29,food
808387,8438.46,2023-05-17,education
808441,23771.5,2023-01-16,food
808526,5166.64,2023-03-14,travel
808539,18925.3,2023-04-03,shopping
808663,5693.6,2023-10-29,services
808859,4318.24,2024-01-21,services
808893,20048.1,2023-07-24,transfer
808968,8902.11,2023-04-15,health
809481,25011.6,2023-06-17,health
809513,3952.34,2023-06-17,education
809599,6608.7,2023-04-26,services
809796,47198.5,2023-08-16,health
809810,23244.5,2023-12-24,services
809902,22598.8,2023-02-11,education
810119,17986.8,2023-01-28,travel
810437,12523.7,2023-02-16,travel
810765,5069.05,2023-03-10,transfer
810811,4697.1,2023-10-15,services
810962,5924.1,2023-12-30,services
811018,4733.04,2023-01-03,education
811393,17987,2023-09-13,transfer
812532,34946,2023-10-26,education
812886,54229.5,2023-10-06,education
813007,9804.9,2023-10-08,shopping
813278,9159.98,2023-09-04,travel
813382,28141.5,2024-01-25,education
813400,8243.6,2023-01-30,transfer
813422,25453,2023-01-03,services
813439,14881.7,2023-07-23,education
813602,14226.5,2023-10-19,travel
813620,4568.74,2024-02-01,transfer
813646,7108.56,2023-06-01,travel
814033,15328.6,2024-01-02,shopping
814121,5745.73,2023-09-16,services
814145,4391.8,2023-11-09,services
814316,5342.47,2023-03-09,food
814394,18706.7,2023-01-12,travel
814526,5967.96,2023-09-09,education
814549,15290.4,2023-01-10,shopping
814611,9159.75,2023-07-13,food
814718,15535.9,2024-01-18,shopping
814758,12072.7,2023-10-06,shopping
814817,20234.2,2023-07-24,shopping
815168,9339.4,2023-09-16,health
815207,11782.2,2023-05-23,food
815269,39591.5,2023-04-05,transfer
815289,8081.92,2023-09-02,transfer
815317,81535.5,2023-01-01,health
815349,10390.4,2023-07-28,shopping
815658,16173.3,2023-06-02,transfer
815726,29008.8,2023-05-24,travel
816060,5953.32,2023-07-13,health
816351,9033.55,2023-05-21,health
816414,6826,2023-11-12,education
816443,34033.2,2023-04-04,services
816447,5587.5,2023-03-12,shopping
816664,7261.02,2023-09-22,travel
816857,9854.4,2023-10-15,health
816983,13497,2023-09-18,services
817831,20315.6,2023-03-10,shopping
818178,6019.44,2024-01-10,education
818641,6170.25,2023-10-01,services
818705,5543.76,2023-06-25,shopping
818931,17137,2024-02-02,health
819092,8375.84,2023-02-16,travel
819184,5081.76,2023-02-23,food
819269,12520.6,2023-09-25,travel
819270,7045.2,2023-05-23,travel
819278,23640.9,2023-07-05,food
820047,27197.6,2023-09-12,travel
820391,11600.7,2023-09-18,shopping
820563,19036.5,2023-03-28,services
820618,14244,2023-06-06,health
820650,5722.2,2023-05-06,health
820794,11376.5,2023-11-01,shopping
820797,7539.6,2023-11-01,shopping
820805,4371.99,2023-09-12,travel
820979,8931.52,2023-07-22,food
821225,58249.7,2023-05-05,health
822005,6238.76,2023-03-31,education
822079,4332.88,2023-10-29,travel
822263,27919.2,2023-12-03,shopping
822289,8127.7,2023-09-05,transfer
822311,13058.5,2023-07-16,travel
822337,36590,2023-07-29,travel
822344,14996.8,2023-11-11,food
822718,4367.16,2023-11-19,shopping
822870,18974.9,2023-01-25,shopping
823032,15134.7,2023-10-11,food
823484,20712,2023-12-31,health
823597,11986,2023-02-07,services
824643,8421.82,2024-02-05,transfer
824678,13077.7,2023-06-19,travel
824821,6081.79,2024-01-31,education
824940,6029,2023-12-17,transfer
825320,4966.83,2023-01-17,shopping
825383,5295.2,2023-06-04,shopping
825397,8814.63,2023-12-10,education
825466,6705.38,2023-05-02,travel
825484,10342.1,2023-05-22,health
825877,7623.12,2023-01-27,food
825933,14311.7,2024-01-29,health
826037,8663.2,2023-06-02,food
826136,7514.89,2023-10-20,travel
826251,15187.7,2023-05-13,health
826350,19178.7,2023-05-19,shopping
826507,4951.45,2023-10-22,shopping
827117,7636.98,2023-01-13,education
827501,10498,2023-03-05,education
827799,11455.4,2024-01-07,health
827856,5584.1,2023-06-30,education
827860,70040.3,2023-09-16,food
827869,6755.43,2023-09-20,education
827937,47298.7,2023-10-29,health
828064,6712.28,2023-11-29,services
828120,15856.7,2023-11-05,transfer
828374,6289.2,2023-03-27,services
828572,9980.04,2023-11-28,health
828743,12615.6,2023-12-16,transfer
828833,8173.42,2024-01-23,travel
828876,23901.2,2023-01-05,services
828927,4135,2023-10-20,travel
829148,44516.2,2023-10-29,shopping
829456,6278.7,2023-07-05,health
830006,6650,2023-03-03,services
830172,33138.7,2023-06-13,education
830426,15728.2,2023-04-22,shopping
830548,17367.2,2023-05-28,travel
830793,14816.4,2023-06-07,education
830927,4496.4,2023-05-29,education
830935,13073.4,2023-04-12,services
831124,28347.5,2023-04-01,food
831262,14742.1,2023-07-02,health
831333,5328.72,2023-04-03,transfer
831799,7754.4,2023-04-15,travel
831921,6688.25,2024-01-04,services
832717,37771,2023-05-29,education
832768,4405.88,2023-02-07,services
832833,13520.7,2023-09-13,health
832857,7537.2,2023-09-12,health
832909,5679.7,2023-09-27,health
832983,54185.4,2023-12-24,services
833753,6093,2023-11-29,education
833821,12693.6,2023-08-01,services
833976,15040.8,2023-05-03,services
834020,20306.3,2023-12-17,shopping
834086,31407.5,2023-02-19,food
834576,21655.8,2023-07-15,food
834585,11144.6,2023-01-11,shopping
834685,4085.76,2023-01-25,shopping
834697,4361.7,2023-02-07,education
834882,15349.9,2024-01-05,education
835121,17168.2,2023-07-19,shopping
835176,14718.4,2023-02-07,services
835458,5155.92,2023-01-21,health
835722,5306.56,2024-01-20,health
836089,5915.13,2023-04-23,travel
836277,23854.7,2023-08-22,transfer
836313,19312.4,2023-01-28,shopping
836506,12242.5,2023-11-28,education
836555,30349.1,2023-02-08,shopping
836649,18752,2023-02-05,travel
836692,5228.47,2023-02-13,health
836829,17584,2023-05-23,shopping
836908,54999.8,2023-11-11,transfer
836929,4620.7,2023-03-11,education
837097,14518.8,2023-07-22,food
837135,4438.5,2023-09-09,shopping
837162,25448,2023-08-11,food
837574,12019.7,2023-05-13,transfer
837612,9602.55,2023-05-14,services
837749,8278.58,2023-05-05,transfer
837791,12054.5,2023-05-15,shopping
838177,5900.44,2023-08-31,education
838344,38301.8,2023-06-30,food
838830,20709,2023-09-11,education
839008,9141.51,2023-03-15,food
839012,30208.1,2023-08-13,food
839109,18564.9,2023-02-10,food
839143,12924,2023-02-01,shopping
839190,18295.2,2023-08-13,education
839302,27587.1,2023-09-09,travel
839322,13886.4,2023-01-01,travel
839712,29470.1,2023-01-08,transfer
839717,9890.16,2023-06-27,health
840153,10384,2023-12-21,travel
840285,15932.1,2023-09-30,health
840463,27571.7,2023-03-28,food
840464,7169.5,2023-01-30,shopping
840781,8998.36,2023-08-27,services
840861,6486.15,2023-07-30,education
841145,66530,2023-01-01,food
841152,13878.3,2023-10-06,food
841924,5490.72,2023-08-21,transfer
841966,5042.98,2023-12-28,education
842143,5114.76,2023-12-18,education
842166,5222.6,2023-11-15,shopping
842201,15329.1,2023-03-20,health
842325,14038.4,2023-08-23,transfer
842599,28476.6,2024-01-30,education
842665,10673.9,2023-07-20,food
842905,7905.34,2024-01-22,travel
842980,4646.7,2023-03-03,education
843233,5159.2,2023-03-25,services
843277,6334.46,2024-01-29,education
843576,9721.51,2023-07-24,transfer
843756,6430.84,2023-11-10,shopping
843802,15007.5,2023-08-21,transfer
843920,9163.6,2023-11-25,health
844054,13687.9,2024-02-01,travel
844109,14831.4,2023-06-11,transfer
844695,4426.62,2024-01-21,food
844850,25267.2,2023-09-09,travel
844981,8411.49,2023-01-08,education
845166,6555.88,2023-09-23,services
845443,35244.4,2024-01-15,travel
845532,14330.2,2024-01-14,food
845652,16128.8,2023-10-03,shopping
845771,5799.64,2023-08-19,services
845977,6614.75,2023-09-24,education
845988,12143.8,2023-01-02,travel
846486,6445.56,2023-11-27,transfer
846596,10584.5,2023-06-17,shopping
846600,30754.5,2023-08-07,shopping
846613,12112.9,2023-04-05,services
847084,29941.7,2023-04-16,travel
847098,5930.5,2023-11-19,food
847344,10671.8,2023-08-20,shopping
847534,18361.2,2023-09-04,education
847720,7087,2023-02-17,food
847965,4740.96,2023-03-16,food
848206,5785.8,2023-10-13,services
848207,7354.24,2023-03-05,travel
848280,5715.27,2023-02-21,shopping
848525,5974,2023-01-19,health
848528,6060.5,2023-09-15,shopping
848660,4363.32,2023-05-25,education
848678,12727.4,2023-02-12,health
848751,5559.36,2024-01-10,services
849243,22337.6,2023-08-16,education
849445,5363.4,2023-04-27,travel
849617,9912.76,2023-08-19,education
849757,26177.3,2023-05-24,food
849959,9188.28,2023-02-20,transfer
850007,4379.13,2023-07-28,food
850332,9878.5,2023-09-08,shopping
850446,16223.1,2023-09-14,services
850511,5019.5,2023-02-28,food
850589,18090.6,2023-12-19,health
850919,21318.9,2023-06-03,food
851135,14114.9,2023-08-16,education
851192,11818.8,2023-11-28,services
851284,64001.7,2024-01-15,health
851424,12841.6,2023-01-27,education
852006,25600.4,2023-09-16,shopping
852214,14092.5,2023-02-26,health
852248,16668,2024-01-04,food
852383,5957.6,2023-04-22,services
853321,19307.2,2023-08-17,services
853517,15715.6,2023-10-13,food
853754,9771.6,2024-02-03,health
853905,16169.4,2023-09-24,shopping
853948,4932.9,2023-02-12,food
854019,16748,2023-08-17,shopping
854415,16628.2,2023-05-19,travel
854448,9079.68,2023-08-26,travel
854514,14616.4,2023-09-22,shopping
854660,6772.35,2023-06-04,food
854925,6031.76,2023-07-21,travel
854998,6396.76,2023-01-08,shopping
855019,7565.11,2023-11-06,education
855456,12737.1,2023-04-04,education
855514,50557.1,2023-03-03,education
855576,7871.56,2023-03-04,travel
855652,15094.7,2023-08-06,health
855941,13499.1,2023-12-19,transfer
855946,29762.9,2024-01-25,services
856137,9714.56,2023-04-22,education
856159,16817.2,2023-09-16,travel
856264,22745.3,2023-11-17,shopping
856668,11798.9,2023-03-09,transfer
856670,15658.1,2023-09-09,health
856693,11788.8,2024-01-22,health
856862,12007.8,2023-08-04,education
856956,18897.6,2023-10-04,transfer
857238,7428.96,2023-04-15,services
857440,10883.9,2023-12-05,services
857494,23831,2023-07-04,health
857564,15775.2,2023-03-18,services
857659,6781.95,2023-01-04,education
857955,4314.15,2024-01-22,education
858141,74748,2023-06-19,travel
858148,6483.97,2023-11-14,transfer
858197,13329.1,2023-02-06,shopping
858252,14807,2023-03-12,education
858292,13348.2,2023-02-05,education
858434,8027.13,2023-01-09,food
858589,13372.2,2024-01-18,travel
858619,14433.7,2023-12-09,services
858651,4368.91,2023-09-30,education
858677,7471.3,2023-01-30,health
858703,35910.8,2023-05-29,education
859011,16497.6,2023-04-06,food
859110,5679.52,2023-12-09,travel
859133,8474.76,2023-05-22,transfer
859314,53097,2023-10-19,food
859378,4015.84,2023-12-13,shopping
859463,51831.7,2023-11-30,shopping
859753,4694.43,2023-05-08,health
859773,9498.6,2023-11-22,services
859901,10485,2023-09-29,transfer
860085,18951.3,2023-05-25,transfer
860158,4609.12,2023-08-02,food
860214,15771.7,2023-12-09,travel
860329,6810.55,2023-10-30,food
860409,5443.8,2023-12-16,food
860455,15519.6,2023-02-13,travel
860674,39387.6,2023-09-04,services
861345,9285.03,2023-06-14,shopping
861600,6329.4,2023-10-27,transfer
861712,30614.4,2023-02-28,transfer
861853,5185.86,2023-01-26,services
861957,7166.52,2023-11-13,services
862004,6923.9,2024-01-07,travel
862495,5779.62,2023-10-15,education
862571,9984.76,2023-03-22,food
862618,5517.72,2023-04-08,shopping
862639,4257,2023-08-29,shopping
862706,13170.1,2023-06-21,education
863198,11718.5,2023-02-22,health
863431,10631.5,2024-01-16,transfer
863479,11399.2,2023-07-07,food
863561,13832.6,2023-02-15,health
863659,8033.8,2023-04-18,education
863697,17553.1,2023-05-05,travel
863908,15786.3,2023-02-14,services
863995,11284.9,2023-02-08,shopping
864005,10414.3,2023-12-26,health
864460,23494.3,2023-11-20,food
864843,29946.4,2023-11-28,services
865525,7254.24,2023-09-27,health
865619,16641,2024-01-09,services
865947,7110.8,2023-02-23,transfer
865978,22280.6,2024-01-23,education
866082,4097.1,2023-03-16,education
866112,6754.65,2023-08-31,education
866131,9242.32,2023-08-11,transfer
866165,15070.8,2023-07-12,shopping
866252,33153.1,2023-12-19,transfer
866321,13534.6,2023-11-07,travel
866419,10115.3,2023-10-01,transfer
866648,13664.2,2023-06-26,shopping
866899,3985.47,2023-10-19,health
866905,6017.49,2023-10-31,travel
867114,11762.5,2023-08-03,services
867238,4613.44,2023-12-07,transfer
867315,6335.28,2023-06-18,health
867374,8615.49,2024-02-01,transfer
867848,10388.4,2023-10-17,services
867916,8268.12,2023-02-23,travel
868264,15036.7,2023-03-29,education
868392,4500.6,2023-10-31,services
868466,13834.9,2023-09-12,services
868566,6920.32,2023-08-29,travel
868633,49441,2023-01-23,shopping
868661,8628.4,2023-11-15,food
868858,13731.9,2023-12-03,travel
869067,16920,2023-08-29,transfer
869154,5324.64,2024-01-19,transfer
869168,6763.38,2023-11-11,shopping
869176,5707.8,2023-06-19,education
869407,26086.7,2023-09-24,services
869562,15287.3,2023-12-18,food
869749,11717.9,2024-01-29,education
870078,6610.32,2023-02-13,health
870182,7112.98,2023-09-05,travel
870259,4335.35,2023-10-07,shopping
870542,9939.6,2023-08-06,shopping
870567,7872.32,2023-12-22,food
870788,7364.8,2023-12-23,food
870796,29676.9,2023-10-06,health
870847,13872.8,2023-09-15,services
870880,18465,2023-09-24,food
870947,13899.3,2023-09-03,food
870972,6611.24,2023-09-11,services
871300,19905.6,2023-05-11,education
871357,29029,2023-09-07,transfer
871497,4022.1,2023-05-10,health
871542,7170.6,2023-03-15,transfer
872003,31174.6,2023-03-18,food
872201,4624.84,2023-01-25,food
872464,26524.2,2023-06-24,health
872609,8402.68,2023-07-04,services
872928,4023.46,2023-02-26,services
872939,8022.35,2023-09-13,food
873417,7120.28,2023-08-21,health
873949,12420.9,2023-03-13,health
874017,12071.1,2023-01-15,education
874053,27831.8,2023-07-22,food
874100,8576.22,2023-04-24,food
874281,3972.48,2023-12-12,services
874318,5548.56,2023-12-22,transfer
875172,7775.8,2023-02-25,travel
875472,14642.9,2023-06-27,food
875703,19414.5,2023-10-21,health
875872,11242.8,2023-08-10,services
876029,18433,2023-09-27,travel
876049,13706.4,2024-01-14,shopping
876152,7233.2,2023-04-02,health
876233,12205.4,2023-03-30,health
876268,20065.3,2023-04-03,services
876445,12552.3,2023-04-30,travel
876585,34578.6,2023-04-18,shopping
876665,12871.2,2023-10-18,shopping
876823,20681.2,2023-06-20,travel
877016,8719.04,2023-05-06,health
877258,5275,2023-08-06,health
877357,7769.76,2024-01-10,health
878064,25247.4,2023-12-03,services
878588,10508.4,2024-01-13,services
878695,5578.44,2023-09-14,food
878703,13179.1,2023-01-18,services
878791,13535.3,2023-10-30,health
878932,19331.6,2023-10-14,services
879030,22727.3,2023-12-30,education
879272,5567.6,2024-01-01,shopping
879649,11762.2,2023-12-08,services
879762,13621,2023-10-04,travel
879779,14893.6,2023-03-23,food
879935,13546.8,2023-04-05,health
879969,19761.7,2023-07-10,transfer
880029,26193.8,2023-12-03,travel
880148,6632,2024-01-30,transfer
880298,8402.24,2023-10-05,travel
880410,19755,2023-05-07,services
880434,16692.2,2024-01-27,health
880450,5247.36,2023-08-30,food
880543,8666.63,2023-05-04,services
880628,10995.6,2023-08-30,travel
880923,5288.4,2023-10-12,shopping
880978,18122,2023-06-21,education
881075,9177,2023-07-22,shopping
881145,37562.8,2023-01-14,health
881553,59930.9,2023-02-13,transfer
881600,16163.7,2023-05-01,shopping
881627,14493.2,2023-06-23,services
881828,14076,2023-01-01,services
881959,7042.5,2023-12-02,transfer
